sale_id,item_id,customer_key,product_key,date_key,channel_key,quantity,unit_price,original_price,discount_applied,item_total,total_amount
222,517,288,148,20250521,2,2,36.69,36.69,0.0,73.38,349.66
449,1196,749,148,20250523,1,2,36.69,36.69,0.0,73.38,274.72
905,1294,422,148,20250530,2,2,36.69,36.69,0.0,73.38,133.9
564,1753,511,148,20250528,1,2,36.69,36.69,0.0,73.38,351.54
1216,1845,915,148,20250427,2,2,36.69,36.69,0.0,73.38,105.22
529,542,566,151,20250414,2,2,36.47,36.47,0.0,72.94,341.18
147,2159,386,151,20250517,1,2,36.47,36.47,0.0,72.94,336.73
632,2642,144,203,20250516,2,2,36.47,52.1,15.63,72.94,240.4
274,2775,349,151,20250419,1,2,36.47,36.47,0.0,72.94,157.15
126,579,476,364,20250515,1,2,36.34,36.34,0.0,72.68,484.47
879,1713,387,364,20250427,1,2,36.34,36.34,0.0,72.68,206.99
337,2740,873,497,20250524,2,2,36.05,36.05,0.0,72.1,467.38
553,2587,804,336,20250518,2,2,35.85,51.22,15.37,71.71,276.39
389,1932,457,58,20250418,1,2,35.81,35.81,0.0,71.62,265.11
552,767,54,11,20250515,2,2,35.76,51.09,15.33,71.53,377.54
618,2605,653,259,20250419,2,2,35.73,35.73,0.0,71.46,227.85
1102,1450,624,255,20250514,2,2,35.7,51.0,15.3,71.4,214.7
289,164,190,488,20250518,2,2,35.48,50.68,15.2,70.95,268.8
886,5,53,414,20250525,1,2,35.2,35.2,0.0,70.4,240.1
999,275,416,414,20250616,1,2,35.2,35.2,0.0,70.4,109.62
1146,1972,15,414,20250524,1,2,35.2,35.2,0.0,70.4,326.72
896,1778,9,173,20250516,2,2,34.82,49.74,14.92,69.64,182.89
921,734,283,268,20250519,2,2,34.71,49.59,14.88,69.43,117.84
1220,1686,150,405,20250521,1,2,34.71,34.71,0.0,69.42,299.77
698,1003,96,343,20250516,1,2,34.39,34.39,0.0,68.78,260.26
484,515,218,91,20250426,2,2,33.95,33.95,0.0,67.9,209.26
725,1731,445,159,20250615,2,2,33.59,33.59,0.0,67.18,401.53
876,553,513,338,20250423,2,2,33.39,33.39,0.0,66.78,142.9
1169,77,490,169,20250516,1,2,32.94,32.94,0.0,65.88,122.99
260,301,41,209,20250514,1,2,32.41,32.41,0.0,64.82,528.34
810,1599,913,209,20250616,2,2,32.41,32.41,0.0,64.82,319.98
534,2022,652,453,20250422,2,2,32.05,32.05,0.0,64.1,385.1
1119,3080,976,453,20250519,1,2,32.05,32.05,0.0,64.1,147.22
904,1225,699,80,20250505,1,2,31.86,31.86,0.0,63.72,222.07
938,376,42,418,20250519,1,2,31.84,31.84,0.0,63.68,360.58
1294,623,407,418,20250422,1,2,31.84,31.84,0.0,63.68,249.28
1026,1889,190,418,20250519,1,2,31.84,31.84,0.0,63.68,218.4
406,1994,677,84,20250514,1,2,31.84,31.84,0.0,63.68,566.89
279,2429,852,84,20250616,1,2,31.84,31.84,0.0,63.68,330.38
360,2663,981,84,20250424,2,2,31.84,31.84,0.0,63.68,568.53
977,2893,415,84,20250422,2,2,31.84,31.84,0.0,63.68,189.74
862,1999,912,457,20250606,2,2,31.61,31.61,0.0,63.22,233.9
46,1595,386,258,20250614,2,2,31.48,31.48,0.0,62.96,133.43
1296,1487,331,128,20250518,2,2,31.43,44.9,13.47,62.86,108.54
700,1962,801,95,20250526,1,2,31.15,31.15,0.0,62.3,249.32
902,3143,656,95,20250529,2,2,31.15,31.15,0.0,62.3,305.5
371,991,470,30,20250420,1,2,31.09,31.09,0.0,62.18,459.42
175,1373,113,452,20250418,2,2,30.85,30.85,0.0,61.7,339.82
275,1794,58,452,20250418,2,2,30.85,30.85,0.0,61.7,391.32
301,631,825,363,20250517,2,2,30.55,43.64,13.09,61.1,241.1
755,2403,369,339,20250614,2,2,30.35,30.35,0.0,60.7,298.02
1200,3129,171,429,20250516,2,2,30.34,43.34,13.0,60.68,206.5
172,435,398,308,20250513,2,2,30.29,43.27,12.98,60.58,178.2
905,2235,422,171,20250530,2,2,30.26,30.26,0.0,60.52,133.9
485,695,822,241,20250613,1,2,29.82,29.82,0.0,59.64,225.79
85,2099,344,241,20250515,1,2,29.82,29.82,0.0,59.64,410.73
231,1019,453,88,20250424,1,2,29.81,29.81,0.0,59.62,385.35
1196,320,160,400,20250523,2,2,29.68,29.68,0.0,59.36,164.14
370,522,225,400,20250421,2,2,29.68,29.68,0.0,59.36,186.88
1320,1530,730,246,20250417,1,2,28.98,28.98,0.0,57.96,91.9
1349,2473,37,415,20250527,1,2,28.73,28.73,0.0,57.46,173.5
476,2526,511,18,20250517,2,2,28.69,40.99,12.3,57.39,302.38
848,445,500,350,20250606,2,2,27.62,27.62,0.0,55.24,181.08
949,823,91,350,20250530,1,2,27.62,27.62,0.0,55.24,87.45
23,1880,987,350,20250428,2,2,27.62,27.62,0.0,55.24,457.32
403,2256,476,65,20250427,2,2,27.45,27.45,0.0,54.9,336.24
336,14,790,119,20250617,1,2,27.34,27.34,0.0,54.68,536.47
553,2124,804,438,20250518,2,2,27.12,38.74,11.62,54.24,276.39
821,818,233,256,20250514,2,2,26.89,38.41,11.52,53.77,262.23
785,1705,393,174,20250531,2,2,26.41,26.41,0.0,52.82,200.97
1209,1704,90,120,20250420,1,2,25.7,25.7,0.0,51.4,208.57
1187,3226,365,120,20250414,1,2,25.7,25.7,0.0,51.4,161.42
1291,728,615,51,20250519,1,2,25.38,25.38,0.0,50.76,101.64
17,1658,516,51,20250429,1,2,25.38,25.38,0.0,50.76,515.1
960,620,237,14,20250528,1,2,24.96,24.96,0.0,49.92,223.28
1308,2922,872,122,20250514,1,2,24.8,24.8,0.0,49.6,254.26
632,1755,144,59,20250516,2,2,24.21,34.58,10.37,48.41,240.4
921,3199,283,59,20250519,2,2,24.21,34.58,10.37,48.41,117.84
180,1144,641,3,20250613,2,2,23.9,23.9,0.0,47.8,190.08
812,2505,256,235,20250421,1,2,23.68,23.68,0.0,47.36,246.26
819,652,653,355,20250426,1,2,21.38,21.38,0.0,42.76,143.36
328,2059,316,355,20250513,1,2,21.38,21.38,0.0,42.76,218.19
1173,3306,689,246,20250516,2,2,20.29,28.98,8.69,40.57,216.76
1060,423,648,245,20250518,2,2,17.44,24.91,7.47,34.87,64.19
1109,197,359,198,20250527,1,2,14.64,14.64,0.0,29.28,78.69
1304,3337,839,198,20250414,2,2,14.64,14.64,0.0,29.28,88.35
1042,715,822,195,20250513,2,2,11.68,16.69,5.01,23.37,45.5
576,845,20,284,20250613,1,3,81.79,81.79,0.0,245.37,537.95
488,1034,682,60,20250515,1,3,81.7,81.7,0.0,245.1,479.79
414,1217,404,60,20250614,2,3,81.7,81.7,0.0,245.1,492.17
505,1091,36,10,20250523,2,3,79.7,79.7,0.0,239.1,492.34
234,2791,198,269,20250520,2,3,77.59,77.59,0.0,232.77,533.21
318,1270,681,163,20250417,1,3,76.96,76.96,0.0,230.88,376.3
424,2842,956,163,20250522,2,3,76.96,76.96,0.0,230.88,397.38
433,1875,608,224,20250530,2,3,75.4,75.4,0.0,226.2,647.8
927,2592,233,224,20250615,2,3,75.4,75.4,0.0,226.2,371.36
221,985,107,459,20250516,1,3,75.17,75.17,0.0,225.51,466.16
782,2978,19,116,20250413,2,3,74.81,74.81,0.0,224.43,400.44
401,2215,397,359,20250415,1,3,74.28,74.28,0.0,222.84,523.89
210,352,392,272,20250522,1,3,74.17,74.17,0.0,222.51,598.88
338,2027,670,212,20250421,1,3,74.13,74.13,0.0,222.39,410.86
54,1332,517,104,20250528,2,3,73.78,73.78,0.0,221.34,416.34
495,479,762,420,20250429,1,3,72.58,72.58,0.0,217.74,780.29
1087,2254,628,420,20250524,2,3,72.58,72.58,0.0,217.74,364.9
426,2530,38,420,20250615,1,3,72.58,72.58,0.0,217.74,605.81
29,137,208,356,20250425,2,3,72.41,72.41,0.0,217.23,445.12
397,239,17,310,20250429,1,3,72.1,72.1,0.0,216.3,458.22
907,2136,113,310,20250418,1,3,72.1,72.1,0.0,216.3,247.13
715,3053,830,36,20250615,1,3,72.06,72.06,0.0,216.18,512.83
427,2875,401,337,20250617,2,3,71.72,71.72,0.0,215.16,525.37
229,336,699,6,20250616,1,3,70.86,70.86,0.0,212.58,543.17
1205,2970,88,167,20250528,1,3,70.55,70.55,0.0,211.65,311.61
391,1080,564,270,20250430,1,3,70.46,70.46,0.0,211.38,718.22
640,2497,196,360,20250418,2,3,69.48,69.48,0.0,208.44,521.41
1273,2557,510,360,20250524,2,3,69.48,69.48,0.0,208.44,286.62
772,1569,970,250,20250428,1,3,68.22,68.22,0.0,204.66,334.34
942,1776,75,250,20250429,1,3,68.22,68.22,0.0,204.66,376.17
1308,2240,872,250,20250514,1,3,68.22,68.22,0.0,204.66,254.26
207,1684,884,142,20250515,1,3,67.29,67.29,0.0,201.87,438.51
658,2971,835,296,20250616,2,3,67.07,67.07,0.0,201.21,374.25
944,3264,173,296,20250614,1,3,67.07,67.07,0.0,201.21,246.83
1259,3297,762,315,20250415,1,3,67.02,67.02,0.0,201.06,296.24
173,2024,279,239,20250515,1,3,66.99,66.99,0.0,200.97,535.45
112,1712,876,272,20250606,1,3,66.75,74.17,7.42,200.26,445.72
1029,626,554,131,20250417,1,3,66.63,66.63,0.0,199.89,229.7
240,122,270,281,20250531,2,3,65.94,65.94,0.0,197.82,757.22
164,655,442,19,20250417,2,3,65.26,65.26,0.0,195.78,604.53
820,1611,280,166,20250420,1,3,65.26,65.26,0.0,195.78,463.74
1225,3294,204,166,20250427,2,3,65.26,65.26,0.0,195.78,232.25
378,901,943,297,20250417,2,3,65.17,65.17,0.0,195.51,354.21
1006,1201,309,297,20250505,1,3,65.17,65.17,0.0,195.51,249.21
383,2895,451,297,20250415,2,3,65.17,65.17,0.0,195.51,504.66
242,2880,106,276,20250523,2,3,64.44,64.44,0.0,193.32,593.44
350,1563,129,260,20250419,1,3,64.28,64.28,0.0,192.84,529.4
285,256,415,194,20250529,2,3,64.11,64.11,0.0,192.33,448.77
68,439,413,237,20250523,1,3,64.08,64.08,0.0,192.24,740.54
1179,777,462,469,20250429,1,3,64.08,64.08,0.0,192.24,250.58
17,1136,516,371,20250429,1,3,63.82,63.82,0.0,191.46,515.1
620,1281,65,371,20250520,1,3,63.82,63.82,0.0,191.46,426.3
1237,2896,305,371,20250428,1,3,63.82,63.82,0.0,191.46,400.86
397,959,17,372,20250429,1,3,63.79,63.79,0.0,191.37,458.22
645,667,776,385,20250414,1,3,63.23,63.23,0.0,189.69,640.26
329,514,388,206,20250404,1,3,63.03,63.03,0.0,189.09,605.24
1016,1038,973,206,20250422,1,3,63.03,63.03,0.0,189.09,288.61
486,1623,241,236,20250419,2,3,62.93,62.93,0.0,188.79,291.32
314,2106,377,317,20250518,1,3,62.63,62.63,0.0,187.89,446.09
343,2699,170,382,20250617,2,3,62.52,62.52,0.0,187.56,587.46
201,2761,675,192,20250527,2,3,62.48,62.48,0.0,187.44,492.32
96,1870,135,378,20250420,1,3,62.39,62.39,0.0,187.17,522.01
490,93,854,323,20250524,2,3,62.34,62.34,0.0,187.02,454.26
700,2335,801,323,20250526,1,3,62.34,62.34,0.0,187.02,249.32
525,1898,908,437,20250521,2,3,62.17,62.17,0.0,186.51,380.43
1054,2667,493,50,20250428,2,3,61.95,61.95,0.0,185.85,238.03
253,1418,233,444,20250427,2,3,61.78,61.78,0.0,185.34,422.76
702,3342,764,134,20250529,2,3,61.75,61.75,0.0,185.25,333.21
142,1161,151,266,20250525,1,3,61.67,61.67,0.0,185.01,410.77
400,1452,928,35,20250421,2,3,61.61,61.61,0.0,184.83,487.91
90,2551,2,399,20250526,1,3,61.6,61.6,0.0,184.8,377.12
75,2732,469,399,20250522,2,3,61.6,61.6,0.0,184.8,526.82
85,76,344,123,20250515,1,3,61.51,61.51,0.0,184.53,410.73
1219,3324,234,125,20250514,1,3,61.27,61.27,0.0,183.81,274.11
190,752,247,15,20250617,2,3,61.26,61.26,0.0,183.78,291.5
305,3105,878,305,20250428,1,3,60.79,60.79,0.0,182.37,541.03
430,2026,654,129,20250418,1,3,60.68,60.68,0.0,182.04,346.27
1306,2540,188,191,20250615,1,3,60.52,60.52,0.0,181.56,334.56
362,3159,861,191,20250525,2,3,60.52,60.52,0.0,181.56,514.28
1055,574,492,111,20250521,2,3,60.36,60.36,0.0,181.08,297.78
854,1212,254,111,20250416,1,3,60.36,60.36,0.0,181.08,255.78
503,178,341,347,20250522,1,3,59.92,59.92,0.0,179.76,297.86
222,1675,288,347,20250521,2,3,59.92,59.92,0.0,179.76,349.66
198,785,302,466,20250423,2,3,59.9,59.9,0.0,179.7,458.63
1262,1975,456,472,20250428,1,3,59.9,59.9,0.0,179.7,345.74
878,1924,800,391,20250416,1,3,59.77,59.77,0.0,179.31,309.83
823,2418,323,391,20250424,2,3,59.77,59.77,0.0,179.31,480.96
475,1351,831,464,20250428,2,3,59.58,59.58,0.0,178.74,513.94
167,1088,277,160,20250518,1,3,59.38,59.38,0.0,178.14,632.5
620,3100,65,160,20250520,1,3,59.38,59.38,0.0,178.14,426.3
603,3234,182,186,20250531,2,3,59.35,59.35,0.0,178.05,367.01
312,426,72,390,20250531,1,3,59.33,59.33,0.0,177.99,509.07
1113,2210,958,390,20250419,2,3,59.33,59.33,0.0,177.99,304.05
469,1548,180,244,20250525,1,3,59.32,59.32,0.0,177.96,316.23
129,805,81,78,20250526,2,3,59.21,59.21,0.0,177.63,442.47
394,1109,435,78,20250615,1,3,59.21,59.21,0.0,177.63,456.05
1189,2058,131,78,20250424,1,3,59.21,59.21,0.0,177.63,443.88
1112,290,953,384,20250425,2,3,58.94,58.94,0.0,176.82,229.4
382,1720,99,384,20250426,1,3,58.94,58.94,0.0,176.82,692.47
708,3260,951,247,20250416,2,3,58.86,58.86,0.0,176.58,231.49
782,2747,19,63,20250413,2,3,58.67,58.67,0.0,176.01,400.44
747,313,442,22,20250421,2,3,58.26,58.26,0.0,174.78,250.93
86,512,453,22,20250615,2,3,58.26,58.26,0.0,174.78,709.19
952,477,252,225,20250425,1,3,58.11,58.11,0.0,174.33,258.61
195,743,220,101,20250520,2,3,58.11,58.11,0.0,174.33,699.78
859,3310,39,225,20250522,1,3,58.11,58.11,0.0,174.33,289.32
1007,2288,53,321,20250416,2,3,58.09,58.09,0.0,174.27,437.52
870,2930,386,223,20250528,2,3,57.36,57.36,0.0,172.08,363.72
774,1218,798,27,20250522,2,3,57.35,57.35,0.0,172.05,335.05
795,550,741,210,20250421,2,3,57.32,57.32,0.0,171.96,275.01
461,1343,607,213,20250527,1,3,57.31,57.31,0.0,171.93,439.03
667,2190,218,53,20250415,2,3,57.17,57.17,0.0,171.51,288.19
942,2301,75,53,20250429,1,3,57.17,57.17,0.0,171.51,376.17
566,1250,325,288,20250421,1,3,57.11,57.11,0.0,171.33,382.77
602,1066,284,103,20250428,1,3,57.0,57.0,0.0,171.0,447.92
703,2160,660,103,20250505,1,3,57.0,57.0,0.0,171.0,472.8
247,1348,672,407,20250404,2,3,56.84,56.84,0.0,170.52,288.21
1218,19,497,100,20250423,2,3,56.44,56.44,0.0,169.32,293.92
548,1327,916,485,20250425,2,3,56.2,56.2,0.0,168.6,635.8
164,1637,442,485,20250417,2,3,56.2,56.2,0.0,168.6,604.53
275,3042,58,117,20250418,2,3,56.06,56.06,0.0,168.18,391.32
214,3008,572,422,20250428,2,3,55.91,55.91,0.0,167.73,583.42
85,2475,344,156,20250515,1,3,55.52,55.52,0.0,166.56,410.73
1285,3314,581,156,20250531,2,3,55.52,55.52,0.0,166.56,395.24
106,167,21,97,20250425,1,3,55.27,55.27,0.0,165.81,298.75
1201,703,625,107,20250417,2,3,55.06,55.06,0.0,165.18,252.86
818,1120,473,107,20250616,1,3,55.06,55.06,0.0,165.18,250.7
1230,3360,954,107,20250519,1,3,55.06,55.06,0.0,165.18,220.21
452,2346,605,264,20250425,2,3,55.01,55.01,0.0,165.03,341.2
136,2002,206,461,20250614,1,3,54.91,54.91,0.0,164.73,357.39
1108,120,58,481,20250527,1,3,54.87,54.87,0.0,164.61,194.29
407,1568,12,45,20250421,2,3,54.16,54.16,0.0,162.48,560.0
330,1803,920,267,20250424,1,3,53.91,53.91,0.0,161.73,558.38
857,3114,133,154,20250416,2,3,53.74,53.74,0.0,161.22,377.18
1309,1191,131,47,20250419,2,3,53.73,53.73,0.0,161.19,299.49
3,1288,139,127,20250422,2,3,53.67,53.67,0.0,161.01,337.56
557,2660,194,52,20250425,2,3,53.61,53.61,0.0,160.83,423.11
1161,2087,152,494,20250426,2,3,53.52,53.52,0.0,160.56,282.2
976,564,682,196,20250606,1,3,53.47,59.41,5.94,160.41,220.59
258,809,94,331,20250529,1,3,53.34,53.34,0.0,160.02,439.49
351,2549,840,73,20250527,1,3,53.25,53.25,0.0,159.75,494.28
833,1372,511,40,20250429,1,3,53.19,53.19,0.0,159.57,217.91
375,2616,819,133,20250414,1,3,53.05,53.05,0.0,159.15,420.74
640,2300,196,262,20250418,2,3,52.94,52.94,0.0,158.82,521.41
184,3016,192,25,20250418,1,3,52.94,52.94,0.0,158.82,403.3
163,3344,283,25,20250520,2,3,52.94,52.94,0.0,158.82,622.18
1206,59,701,75,20250419,1,3,52.83,52.83,0.0,158.49,310.54
515,756,189,299,20250520,1,3,52.65,52.65,0.0,157.95,627.9
345,592,929,220,20250414,1,3,52.6,52.6,0.0,157.8,648.04
1209,1139,90,432,20250420,1,3,52.39,52.39,0.0,157.17,208.57
225,1816,806,440,20250520,2,3,52.08,52.08,0.0,156.24,540.02
103,1876,76,440,20250613,1,3,52.08,52.08,0.0,156.24,452.53
1229,3051,503,440,20250529,2,3,52.08,52.08,0.0,156.24,343.99
500,465,348,76,20250426,1,3,51.7,51.7,0.0,155.1,680.33
225,2881,806,76,20250520,2,3,51.7,51.7,0.0,155.1,540.02
252,1747,836,480,20250418,2,3,51.63,51.63,0.0,154.89,336.11
1123,3164,18,480,20250527,1,3,51.63,51.63,0.0,154.89,342.14
1342,2281,990,279,20250523,1,3,51.58,51.58,0.0,154.74,469.26
705,2618,47,37,20250418,1,3,51.33,51.33,0.0,153.99,190.64
396,1401,612,170,20250528,1,3,51.27,51.27,0.0,153.81,567.23
575,807,5,336,20250427,2,3,51.22,51.22,0.0,153.66,400.38
989,1447,22,336,20250527,1,3,51.22,51.22,0.0,153.66,287.64
1322,2100,27,336,20250527,1,3,51.22,51.22,0.0,153.66,269.84
798,3275,565,336,20250404,1,3,51.22,51.22,0.0,153.66,341.26
463,224,497,252,20250613,2,3,51.17,51.17,0.0,153.51,418.95
965,63,988,255,20250527,1,3,51.0,51.0,0.0,153.0,316.76
525,911,908,255,20250521,2,3,51.0,51.0,0.0,153.0,380.43
1306,2889,188,255,20250615,1,3,51.0,51.0,0.0,153.0,334.56
1053,53,620,421,20250414,1,3,50.89,50.89,0.0,152.67,300.19
801,171,876,421,20250404,1,3,50.89,50.89,0.0,152.67,476.87
135,2574,607,421,20250515,1,3,50.89,50.89,0.0,152.67,702.11
467,1032,220,290,20250420,2,3,50.86,50.86,0.0,152.58,425.23
112,34,876,100,20250606,1,3,50.8,56.44,5.64,152.39,445.72
272,1561,718,278,20250505,2,3,50.41,50.41,0.0,151.23,487.95
603,1630,182,419,20250531,2,3,50.34,50.34,0.0,151.02,367.01
1062,1108,100,69,20250505,2,3,49.98,49.98,0.0,149.94,268.2
285,3287,415,69,20250529,2,3,49.98,49.98,0.0,149.94,448.77
760,781,172,219,20250404,1,3,49.76,49.76,0.0,149.28,248.96
470,883,664,219,20250430,2,3,49.76,49.76,0.0,149.28,526.46
842,266,636,173,20250421,2,3,49.74,49.74,0.0,149.22,181.08
421,388,230,268,20250519,1,3,49.59,49.59,0.0,148.77,310.51
158,1096,813,43,20250413,1,3,49.4,49.4,0.0,148.2,393.98
306,1541,566,232,20250426,1,3,49.34,49.34,0.0,148.02,257.31
922,1983,246,232,20250523,1,3,49.34,49.34,0.0,148.02,342.07
556,3002,751,232,20250430,1,3,49.34,49.34,0.0,148.02,553.83
256,2129,881,138,20250521,1,3,49.21,49.21,0.0,147.63,432.34
238,2844,958,175,20250519,1,3,49.16,49.16,0.0,147.48,378.22
672,1255,807,300,20250425,2,3,48.88,48.88,0.0,146.64,337.28
909,988,739,295,20250422,2,3,48.73,48.73,0.0,146.19,461.34
986,2572,735,295,20250523,2,3,48.73,48.73,0.0,146.19,229.64
979,2282,638,301,20250422,1,3,48.72,48.72,0.0,146.16,228.04
328,2457,316,34,20250513,1,3,48.34,48.34,0.0,145.02,218.19
971,3332,58,34,20250521,2,3,48.34,48.34,0.0,145.02,185.94
797,1265,657,189,20250521,1,3,48.12,48.12,0.0,144.36,266.9
580,1558,833,455,20250531,2,3,48.03,48.03,0.0,144.09,422.78
1017,2064,613,455,20250522,2,3,48.03,48.03,0.0,144.09,274.38
389,144,457,121,20250418,1,3,47.91,47.91,0.0,143.73,265.11
221,749,107,185,20250516,1,3,47.73,47.73,0.0,143.19,466.16
375,2471,819,185,20250414,1,3,47.73,47.73,0.0,143.19,420.74
299,3325,403,486,20250513,2,3,47.62,68.03,20.41,142.86,489.11
1127,2277,144,482,20250513,1,3,47.59,47.59,0.0,142.77,281.04
309,173,365,410,20250525,2,3,47.47,47.47,0.0,142.41,414.75
593,1062,758,254,20250616,2,3,47.44,47.44,0.0,142.32,303.48
10,2582,195,254,20250521,1,3,47.44,47.44,0.0,142.32,299.7
158,2523,813,479,20250413,1,3,47.42,47.42,0.0,142.26,393.98
86,1449,453,68,20250615,2,3,47.27,47.27,0.0,141.81,709.19
1234,1687,641,132,20250423,2,3,46.9,46.9,0.0,140.7,338.34
1135,2318,946,228,20250520,2,3,46.89,46.89,0.0,140.67,202.84
309,2622,365,349,20250525,2,3,46.72,46.72,0.0,140.16,414.75
334,1391,675,200,20250529,2,3,46.41,46.41,0.0,139.23,496.23
483,1545,547,386,20250606,1,3,46.24,51.38,5.14,138.73,358.54
794,460,215,351,20250524,2,3,46.11,46.11,0.0,138.33,230.88
216,2345,968,351,20250522,1,3,46.11,46.11,0.0,138.33,238.58
1309,2617,131,261,20250419,2,3,46.1,46.1,0.0,138.3,299.49
1127,2452,144,62,20250513,1,3,46.09,46.09,0.0,138.27,281.04
659,3184,656,155,20250417,2,3,46.07,46.07,0.0,138.21,610.09
855,1665,710,94,20250521,2,3,45.8,45.8,0.0,137.4,390.32
347,1025,769,316,20250518,1,3,45.73,45.73,0.0,137.19,402.53
126,401,476,229,20250515,1,3,45.58,45.58,0.0,136.74,484.47
505,1464,36,229,20250523,2,3,45.58,45.58,0.0,136.74,492.34
642,829,796,128,20250519,1,3,44.9,44.9,0.0,134.7,504.5
879,2067,387,12,20250427,1,3,44.77,44.77,0.0,134.31,206.99
376,181,497,372,20250519,2,3,44.65,63.79,19.14,133.96,195.76
242,640,106,179,20250523,2,3,44.59,44.59,0.0,133.77,593.44
98,594,879,322,20250520,1,3,44.45,44.45,0.0,133.35,413.91
29,3039,208,322,20250425,2,3,44.45,44.45,0.0,133.35,445.12
1011,1620,161,489,20250417,2,3,44.21,44.21,0.0,132.63,212.87
779,976,577,280,20250417,2,3,44.14,44.14,0.0,132.42,194.09
309,1092,365,231,20250525,2,3,44.06,44.06,0.0,132.18,414.75
404,1956,929,231,20250526,1,3,44.06,44.06,0.0,132.18,225.88
426,284,38,411,20250615,1,3,43.94,43.94,0.0,131.82,605.81
1254,1498,103,312,20250526,2,3,43.84,43.84,0.0,131.52,492.02
506,1064,963,363,20250423,1,3,43.64,43.64,0.0,130.92,570.95
56,763,223,211,20250529,2,3,43.5,43.5,0.0,130.5,337.98
54,2721,517,211,20250528,2,3,43.5,43.5,0.0,130.5,416.34
21,240,685,374,20250614,1,3,43.43,43.43,0.0,130.29,538.23
1017,2980,613,374,20250522,2,3,43.43,43.43,0.0,130.29,274.38
334,2262,675,302,20250529,2,3,43.4,43.4,0.0,130.2,496.23
1168,955,492,434,20250613,1,3,43.14,43.14,0.0,129.42,296.37
482,1233,272,329,20250524,2,3,43.09,43.09,0.0,129.27,306.9
87,3040,863,102,20250414,1,3,43.06,43.06,0.0,129.18,350.92
510,2243,892,369,20250430,1,3,43.04,43.04,0.0,129.12,227.01
432,644,432,24,20250420,1,3,42.76,42.76,0.0,128.28,432.21
527,1141,160,24,20250528,1,3,42.76,42.76,0.0,128.28,420.5
488,1555,682,375,20250515,1,3,42.67,42.67,0.0,128.01,479.79
701,666,855,177,20250613,2,3,42.66,42.66,0.0,127.98,340.18
171,1097,158,177,20250415,1,3,42.66,42.66,0.0,127.98,564.17
33,205,805,395,20250423,1,3,42.31,42.31,0.0,126.93,227.32
362,3119,861,309,20250525,2,3,42.14,42.14,0.0,126.42,514.28
1193,795,864,202,20250415,1,3,41.88,41.88,0.0,125.64,388.54
1111,1766,687,423,20250418,2,3,41.64,41.64,0.0,124.92,204.48
1134,2380,580,423,20250528,2,3,41.64,41.64,0.0,124.92,324.16
24,689,750,63,20250513,2,3,41.07,58.67,17.6,123.21,173.28
664,1825,493,18,20250614,2,3,40.99,40.99,0.0,122.97,353.01
259,3086,48,145,20250519,2,3,40.78,58.25,17.47,122.33,296.87
441,68,858,1,20250428,1,3,40.41,40.41,0.0,121.23,239.84
880,2783,380,16,20250419,2,3,40.36,40.36,0.0,121.08,242.44
305,2116,878,292,20250428,1,3,40.12,40.12,0.0,120.36,541.03
509,2746,663,475,20250515,1,3,39.69,39.69,0.0,119.07,253.64
632,1653,144,294,20250516,2,3,39.68,56.69,17.01,119.05,240.4
822,1963,690,294,20250518,2,3,39.68,56.69,17.01,119.05,202.69
576,1198,20,283,20250613,1,3,39.62,39.62,0.0,118.86,537.95
1062,1192,100,490,20250505,2,3,39.42,39.42,0.0,118.26,268.2
1086,2987,561,490,20250417,1,3,39.42,39.42,0.0,118.26,224.18
151,129,818,178,20250414,1,3,39.34,39.34,0.0,118.02,396.18
401,2344,397,204,20250415,1,3,39.2,39.2,0.0,117.6,523.89
511,3155,754,204,20250404,1,3,39.2,39.2,0.0,117.6,515.44
332,3349,932,204,20250524,2,3,39.2,39.2,0.0,117.6,380.25
425,1583,124,113,20250416,1,3,39.18,39.18,0.0,117.54,341.94
1208,150,388,211,20250606,1,3,39.15,43.5,4.35,117.45,454.1
80,2766,735,456,20250525,1,3,39.09,39.09,0.0,117.27,369.31
294,1069,489,477,20250617,1,3,38.9,38.9,0.0,116.7,290.39
1055,1781,492,477,20250521,2,3,38.9,38.9,0.0,116.7,297.78
830,190,659,180,20250614,2,3,38.81,38.81,0.0,116.43,226.8
344,2792,485,180,20250614,2,3,38.81,38.81,0.0,116.43,291.52
1349,1376,37,233,20250527,1,3,38.68,38.68,0.0,116.04,173.5
189,2041,684,376,20250425,1,3,38.52,38.52,0.0,115.56,371.17
1165,2885,664,376,20250422,1,3,38.52,38.52,0.0,115.56,154.08
618,1645,653,484,20250419,2,3,38.49,38.49,0.0,115.47,227.85
645,2259,776,484,20250414,1,3,38.49,38.49,0.0,115.47,640.26
406,1840,677,417,20250514,1,3,38.42,38.42,0.0,115.26,566.89
281,672,730,304,20250517,2,3,38.42,54.88,16.46,115.25,375.37
392,1760,975,256,20250521,1,3,38.41,38.41,0.0,115.23,202.88
619,3161,895,389,20250515,2,3,38.33,54.76,16.43,115.0,232.25
859,865,39,498,20250522,1,3,38.33,38.33,0.0,114.99,289.32
1344,1013,857,498,20250421,2,3,38.33,38.33,0.0,114.99,179.43
210,1451,392,240,20250522,1,3,38.14,38.14,0.0,114.42,598.88
1137,2940,505,240,20250517,1,3,38.14,38.14,0.0,114.42,380.37
201,1639,675,387,20250527,2,3,38.06,38.06,0.0,114.18,492.32
354,251,545,500,20250404,2,3,38.03,38.03,0.0,114.09,342.09
